id,time,NTrial,NResp,NInclude,PE,SPE,MRT,SRT,lisas_weight,IES,RCS,BS,LISAS,NTrial_Repeat,NTrial_Switch,NResp_Repeat,NResp_Switch,NInclude_Repeat,NInclude_Switch,PE_Repeat,PE_Switch,SPE_Repeat,SPE_Switch,MRT_Repeat,MRT_Switch,SRT_Repeat,SRT_Switch,lisas_weight_Repeat,lisas_weight_Switch,IES_Repeat,IES_Switch,RCS_Repeat,RCS_Switch,BS_Repeat,BS_Switch,LISAS_Repeat,LISAS_Switch,NTrial_diff,NResp_diff,NInclude_diff,PE_diff,SPE_diff,MRT_diff,SRT_diff,lisas_weight_diff,IES_diff,RCS_diff,BS_diff,LISAS_diff,NIHScore
40,2014/5/18 9:30,159,159,156,0.179487179,0.384995676,991.8682287,295.521727,767.5975217,1208.839404,0.830049646,NaN,1129.642143,80,79,80,79,79,77,0.113924051,0.246753247,0.319749171,0.433948947,967.8342194,1020.874792,334.9823189,239.1270864,767.5975217,767.5975217,1092.270048,1355.299292,0.901902423,0.758539252,NaN,NaN,1055.282038,1210.281972,-1,-1,-2,0.132829196,0.114199775,53.0405723,-95.85523253,0,263.0292448,-0.143363171,NaN,154.999934,1.277977512
41,2014/5/18 9:07,159,159,154,0.032467532,0.177816501,1015.219581,340.9236442,1917.277879,1049.287352,0.980292758,NaN,1077.468863,80,79,80,79,80,74,0.025,0.040540541,0.157109975,0.198569486,991.818489,1040.927823,419.6822877,225.1978537,1917.277879,1917.277879,1017.249732,1084.910689,0.989823978,0.970573076,NaN,NaN,1039.750436,1118.655305,-1,-1,-6,0.015540541,0.041459511,49.10933407,-194.484434,0,67.66095652,-0.019250902,NaN,78.90486867,1.429059275
42,2014/5/18 9:24,159,159,140,0.007142857,0.084515425,1018.42497,406.4923333,4809.68215,1025.751768,1.109113581,NaN,1052.779842,80,79,80,79,70,70,0.014285714,0,0.119522861,0,754.1507772,1278.923817,269.6648257,346.5874271,4809.68215,4809.68215,765.0804986,1278.923817,1.49249679,0.882438354,NaN,NaN,822.8605222,1278.923817,-1,-1,0,-0.014285714,-0.119522861,524.7730398,76.92260142,0,513.8433183,-0.610058436,NaN,456.0632948,1.36259482
43,2014/5/25 9:23,159,159,151,0.052980132,0.224739241,1042.848082,343.8428615,1529.963617,1101.189233,0.952106213,NaN,1123.905757,80,79,80,79,77,74,0.038961039,0.067567568,0.194771015,0.25271572,884.2654209,1212.922239,347.4463735,246.1184496,1529.963617,1529.963617,920.114019,1300.815155,1.111633759,0.828404575,NaN,NaN,943.874393,1316.298159,-1,-1,-3,0.028606529,0.057944704,328.6568185,-101.3279239,0,380.7011362,-0.283229184,NaN,372.4237665,1.301526437
44,2014/5/25 9:06,159,159,152,0.013157895,0.114327409,869.4787519,231.5660362,2025.463876,881.0718019,1.1915261,NaN,896.1295923,80,79,80,79,77,75,0.025974026,0,0.160100788,0,770.8580245,968.0994792,232.4923041,184.9396056,2025.463876,2025.463876,791.4142385,968.0994792,1.318540139,1.088042454,NaN,NaN,823.4674758,968.0994792,-1,-1,-2,-0.025974026,-0.160100788,197.2414547,-47.55269844,0,176.6852407,-0.230497684,NaN,144.6320034,1.516280992
45,2014/5/25 9:20,159,159,152,0.019736842,0.139554387,1138.711792,489.651035,3508.675327,1161.638875,0.892869793,NaN,1207.961963,80,79,80,79,76,76,0,0.039473684,0,0.196012889,955.0604453,1329.910454,441.386398,466.0798073,3508.675327,3508.675327,955.0604453,1384.564308,1.088385232,0.752378804,NaN,NaN,955.0604453,1468.410796,-1,-1,0,0.039473684,0.196012889,374.8500086,24.69340924,0,429.5038628,-0.336006427,NaN,513.3503504,1.302439434
46,2014/5/25 9:14,159,159,147,0.047619048,0.213686922,800.3213038,227.6677902,1065.42688,840.337369,1.287865475,NaN,851.0559171,80,79,80,79,74,73,0.040540541,0.054794521,0.198569486,0.229153694,681.8474422,922.2291904,170.3115743,215.3078015,1065.42688,1065.42688,710.6578975,975.6917521,1.525547962,1.108205753,NaN,NaN,725.0404238,980.6087454,-1,-1,-1,0.01425398,0.030584208,240.3817482,44.99622719,0,265.0338546,-0.417342209,NaN,255.5683216,1.479578958
47,2014/5/25 9:06,159,159,153,0.098039216,0.298344244,882.2239001,220.8191392,740.1488167,978.1178022,1.053946227,NaN,954.7875095,80,79,80,79,76,77,0.078947368,0.116883117,0.271448357,0.323387741,794.8756459,972.1412205,209.9245048,195.3064335,740.1488167,740.1488167,863.0078441,1100.80697,1.199180302,0.932788814,NaN,NaN,853.3084472,1058.652121,-1,-1,1,0.037935748,0.051939384,177.2655746,-14.61807136,0,237.7991261,-0.266391488,NaN,205.3436739,1.384135613
48,2014/5/10 9:11,159,159,144,0.041666667,0.20052379,879.0598659,249.2226658,1242.858347,917.27986,1.189336886,NaN,930.8456303,80,79,80,79,72,72,0.013888889,0.069444444,0.11785113,0.255992346,721.1486679,1046.398598,169.1877382,208.1308593,1242.858347,1242.858347,731.3056914,1124.488046,1.499371045,0.976504562,NaN,NaN,738.4105894,1132.708205,-1,-1,0,0.055555556,0.138141216,325.2499301,38.94312114,0,393.1823543,-0.522866483,NaN,394.2976161,1.410273946
49,2014/5/10 9:36,159,159,150,0.02,0.140469013,856.4870811,292.6183555,2083.152357,873.9664092,1.206046876,NaN,898.1501282,80,79,80,79,76,74,0.013157895,0.027027027,0.114707867,0.163269084,723.2551578,995.2703344,265.5474504,253.5688151,2083.152357,2083.152357,732.8985599,1022.916733,1.435299925,1.036235328,NaN,NaN,750.6650572,1051.571749,-1,-1,-2,0.013869132,0.048561217,272.0151766,-11.97863538,0,290.0181727,-0.399064597,NaN,300.9066922,1.481934649
