AntiSac,StopSignal,Stroop,CateSwitch,ShiftColor,ShiftNumber,KeepTrack,spatialWM,WM3
1.2680503749766752,-242.9715621,-313.0014652,NA,-385.4854964,-228.3672789,1.4880770554298328,2.938375485,NA
1.135546419527312,-167.0586527,-76.91551709,NA,-464.5981452,-328.6568185,1.4880770554298328,3.211536298,NA
1.3583841141337798,-197.8727793,-112.4851917,NA,-122.1578605,-197.2414547,0.8979415932059586,1.707540631,NA
1.0408059594678933,-203.3327901,-224.1287367,NA,-285.9504879,-374.8500086,3.6109179126442257,4.492454627,4.05801227
1.387192317444455,-134.19110771249993,38.00716851,NA,-308.8723582,-370.0422449,2.4567357728213035,2.431981298,3.004255698
1.1653757056172318,-190.9393237,-260.689602,NA,-268.4527081,-149.8873639,2.8903717578961636,2.438480224,1.105217049
0.9319311820952472,-204.6386991,-157.2097478,NA,-442.63259,-53.0405723,2.4567357728213035,2.182058754,2.408510941
0.863493078652633,-191.8825568,-145.2716359,NA,-429.9853983,-49.10933407,1.0296194171811581,2.884883637,2.406154146
1.150261991063718,-210.0016191,-114.3753798,NA,-203.2451776,-524.7730398,3.6109179126442257,4.652695748,2.424001039
1.2136490498180001,-215.3476028,-26.07063781,NA,-174.4040165,-328.6568185,1.6739764335716711,4.492454627,3.572343619
0.7297276557797528,-171.9785543,-5.802766929,NA,-442.63259,-197.2414547,2.1400661634962708,2.599079498,2.533343507
1.0666662860634313,-220.060289,-89.86064369,NA,-429.9853983,-374.8500086,2.4567357728213035,2.156211724,2.543882198
1.0156751589900401,-173.2772883,-176.6029779,-147.7810727,-203.2451776,-240.3817482,0.7731898882334819,1.938414631,2.408510941
1.2490457723982544,-226.1246361,-54.18792693,-365.665058,-174.4040165,-177.2655746,1.8870696490323802,3.501284489,2.037495939
0.9088715204484902,-166.1544987,-99.37733864,-300.6074895,-82.53138586,-325.2499301,2.1400661634962708,2.884883637,0.922617693
0.9671523618415216,-279.1194646125001,-164.7837629,-393.1718826,-686.5290946,-272.0151766,1.3217558399823195,2.599079498,1.360740084
0.8747620608882448,-220.6223847,-115.8023934,NA,-468.529678,-114.9687688,NA,1.641737966,2.225583127
1.3328552009945458,-217.9503272,-134.3102388,NA,-153.2097886,-276.2221021,NA,3.211536298,1.360777775
1.2309594175175511,-246.8579934,-90.37674225,NA,-168.5806921,-280.6244603,NA,1.707540631,3.419828259
0.8974447094341732,NA,-12.70172199,NA,-425.0083479,-229.0715523,1.0296194171811581,4.492454627,2.070379363
1.3583841141337798,-237.6045194,-99.52027084,NA,-333.47995,-267.327128,2.1400661634962708,3.856728382,4.05801227
0.9671523618415216,-228.0829962,-208.2353737,NA,-743.3199907,-207.4688934,2.8903717578961636,3.025799366,4.363182006
0.9088715204484902,-134.19110771249993,-288.8009005,NA,-435.776217,-204.7844429,2.8903717578961636,3.025799366,2.533343507
1.1809368129563147,-167.5280914,-208.1912327,NA,-394.0454032,-301.4194951,0.7731898882334819,2.431981298,0.741594044
1.3328552009945458,-248.4897241,-75.98133048,NA,-372.6935404,-105.8435394,0.6539264674066643,1.773534191,2.533343507
0.8299013441415112,-210.9777031,62.87632141874998,-315.4987105,-566.5575593,-577.0251525000001,1.6739764335716711,3.025799366,3.709342001
1.0281572241683548,NA,-45.79702372,-237.7138515,-168.2794028,-235.7368544,2.4567357728213035,4.652695748,2.274102694
1.1211872515644727,-199.3589401,-95.53171868,-316.5610589,-199.4734844,-169.3820168,1.4880770554298328,4.652695748,NA
1.1653757056172318,-175.6224184,-204.631296,-188.9504627,-121.0882687,-299.2880212,1.4880770554298328,3.124821789,NA
1.0666662860634313,-204.6386991,-242.9331149,-375.5662788,-224.9687163,-407.5015997,1.0296194171811581,2.646509463,NA
0.9553166184780627,-191.8825568,-182.1029981,-456.7876199,-539.4185255,-432.5602018,2.1400661634962708,4.016969504,NA
1.2680503749766752,-210.0016191,31.14444584,-263.7788433,-566.0365214,-323.8797867,1.8870696490323802,3.856728382,NA
1.3096389152237193,-229.8937971,-31.84355315,-471.4764852,-280.7411066,-155.1162095,3.6109179126442257,3.66152561,4.05801227
1.2680503749766752,-244.0725142,-181.0225319,-211.9050739,-243.947701,-231.7172405,1.8870696490323802,3.356304636,4.363182006
1.0666662860634313,-227.4749407,-113.8953199,-178.7313032,-203.0452518,-106.809164,1.6739764335716711,3.381243259,2.533343507
1.003345851393487,-184.0643029,-320.85295473124995,NA,-169.6350735,-253.7645192,3.6109179126442257,4.016969504,0.830575578
1.1653757056172318,-238.5531296,-106.0831852,NA,-204.1099996,-117.7551358,NA,2.582931591,2.070379363
1.0408059594678933,-207.4040847,-178.008971,NA,-246.053023,-205.8137906,NA,3.856728382,4.05801227
1.0408059594678933,-214.1022083,-118.2277497,NA,-638.9812043,-222.3613595,2.4567357728213035,3.025799366,4.363182006
1.0281572241683548,-190.1717251,-307.4148969,NA,-361.9418798,-125.3844573,1.6739764335716711,4.652695748,2.533343507
0.9671523618415216,-279.1194646125001,-149.5315169,NA,-304.3174162,-204.7844429,1.3217558399823195,2.431981298,2.117770946
0.9319311820952472,-241.4192288,-61.37025979,NA,NA,NA,2.4567357728213035,2.297564495,2.711323882
1.1071487177940904,-205.9082375,-140.3650778,NA,NA,NA,2.8903717578961636,3.24032753,1.076364778
0.8747620608882448,-179.7460771,-287.2766047,NA,NA,NA,2.4567357728213035,2.504126581,0.616306214
0.8187562372684845,-178.3190359,-102.798496,NA,NA,NA,1.6739764335716711,3.381243259,2.408510941
0.7965101890954432,-185.3696687,-230.4402408,NA,NA,NA,1.8870696490323802,1.378712458,1.504262152
1.1071487177940904,-204.5362154,-154.7802348,NA,NA,NA,1.8870696490323802,3.025799366,3.463328792
1.150261991063718,-204.6386991,-124.5127575,NA,NA,NA,1.6739764335716711,4.016969504,3.419828259
1.0156751589900401,-191.8825568,-162.0658329,NA,NA,NA,1.4880770554298328,4.652695748,0.979249582
1.1653757056172318,-210.0016191,-77.49557471,-41.85519322,NA,NA,2.8903717578961636,1.271871883,1.28478436
1.0666662860634313,-217.7556597,-154.7802348,-297.150413,NA,NA,1.6739764335716711,1.596509551,1.223012033
1.3328552009945458,-247.9862853,-124.5127575,-235.9982376,NA,NA,2.8903717578961636,2.431981298,NA
1.0666662860634313,-229.8982501,-54.18792693,NA,NA,NA,2.4567357728213035,3.124821789,3.187183512
1.003345851393487,-202.5193562,-99.37733864,NA,NA,NA,2.1400661634962708,1.307450869,1.332333875
NA,-252.3659054,-45.38985709,-557.0960799,-283.8724037,-264.1241339,2.1400661634962708,3.211536298,2.840286946
NA,-166.5305147,-119.3102806,-249.4426632,-671.78849,-134.3191106,2.1400661634962708,1.707540631,1.853224713
NA,-215.8236003,-116.7593359,-202.1735114,-94.22949212,-62.62304484,1.1700712526502548,4.492454627,3.476697254
NA,-134.19110771249993,-207.2613431,-402.7672604,-485.9402371,-229.4241448,1.6739764335716711,3.856728382,2.989825957
NA,-162.4630808,-65.09028196,-241.038626,-283.8724037,-143.9848507,NA,3.025799366,0.478728866
NA,-240.3211544,-230.9114505,-280.3022269,-671.78849,-143.6791754,NA,3.025799366,3.004255698
NA,-215.6694961,-142.4875634,-254.5110568,-94.22949212,-350.3610531,NA,2.431981298,1.223012033
NA,-180.3011246,-62.77749437,-126.6864327,-485.9402371,-54.15035449,2.1400661634962708,1.773534191,3.709342001
NA,-204.6386991,-154.7802348,-469.6973035,NA,-274.8050271,2.8903717578961636,4.652695748,0.672552136
NA,-191.8825568,-199.8393436,-375.8572456,NA,-577.0251525000001,1.4880770554298328,2.599079498,2.350415693
NA,-210.0016191,-96.99136233,-404.263135,NA,-345.5365369,2.1400661634962708,4.202706436,1.934843132
NA,-171.9599982,-292.0875246,-490.1068899,NA,-577.0251525000001,3.6109179126442257,3.566980191,1.332333875
NA,-204.9056501,-84.68494744,NA,-552.1773224,-240.3817482,1.6739764335716711,3.856728382,2.882013776
NA,-248.2192553,-101.1933228,NA,-688.638608,-302.2101406,1.1700712526502548,3.025799366,1.947210119
NA,-279.0354408,-27.78739851,NA,-151.2690657,-256.4855968,1.3217558399823195,3.025799366,0.886215673
NA,-213.2627999,-112.7665941,NA,-369.7252569,-301.4194951,1.6739764335716711,3.856728382,0.758950677
NA,-165.4295569,-93.3294965,NA,NA,-105.8435394,3.6109179126442257,3.025799366,2.989825957
NA,-134.19110771249993,-59.09313181,NA,NA,-577.0251525000001,0.8979415932059586,2.297564495,2.882013776
NA,-200.0497682,-97.3631055,NA,NA,NA,2.8903717578961636,2.670355472,1.524444791
NA,-158.9131736,-78.66146697,NA,NA,NA,2.4567357728213035,3.856728382,NA
NA,-219.0984691,-202.9044677,NA,NA,NA,2.4567357728213035,2.884883637,NA
NA,-204.6386991,-167.8070089,NA,NA,NA,1.1700712526502548,4.652695748,NA
NA,-191.8825568,-64.83239553,NA,NA,NA,NA,1.773534191,1.58107668
NA,-210.0016191,-176.6029779,NA,NA,NA,NA,4.492454627,1.300994213
