id,time,NTrial,NResp,NInclude,PE,SPE,MRT,SRT,lisas_weight,IES,RCS,BS,LISAS,NTrial_Repeat,NTrial_Switch,NResp_Repeat,NResp_Switch,NInclude_Repeat,NInclude_Switch,PE_Repeat,PE_Switch,SPE_Repeat,SPE_Switch,MRT_Repeat,MRT_Switch,SRT_Repeat,SRT_Switch,lisas_weight_Repeat,lisas_weight_Switch,IES_Repeat,IES_Switch,RCS_Repeat,RCS_Switch,BS_Repeat,BS_Switch,LISAS_Repeat,LISAS_Switch,NTrial_diff,NResp_diff,NInclude_diff,PE_diff,SPE_diff,MRT_diff,SRT_diff,lisas_weight_diff,IES_diff,RCS_diff,BS_diff,LISAS_diff,NIHScore
39,2014/5/17 13:47,159,159,143,0.041958042,0.201198027,709.9362255,235.3529984,1169.757983,741.028323,1.508876325,NA,759.0169801,80,79,80,79,68,75,0.014705882,0.066666667,0.121267813,0.251123601,572.7706082,841.2233163,152.6587868,226.119239,1169.757983,1169.757983,581.3194233,901.3106961,2.039889323,1.180743616,NA,NA,589.9729315,919.2071819,-1,-1,7,0.051960784,0.129855789,268.4527081,73.4604522,0,319.9912728,-0.859145707,NA,329.2342504,1.545418468
40,2014/5/24 13:42,159,159,148,0.202702703,0.403377905,872.3703754,451.1588047,1118.451951,1094.159454,0.967605366,NA,1099.083609,80,79,80,79,70,78,0.2,0.205128205,0.402888124,0.406408865,639.8007094,1082.433299,286.2362282,471.1976591,1118.451951,1118.451951,799.7508868,1361.770925,1.396380259,0.73754024,NA,NA,863.4910996,1311.859341,-1,-1,8,0.005128205,0.00352074,442.63259,184.9614309,0,562.0200384,-0.658840019,NA,448.3682411,1.222793959
41,2014/5/24 13:43,159,159,152,0.039473684,0.195362761,984.5729086,409.5038005,2096.120046,1025.034809,1.016763721,NA,1067.314489,80,79,80,79,76,76,0.013157895,0.065789474,0.114707867,0.249561018,775.4704204,1205.455819,310.2238556,386.385025,2096.120046,2096.120046,785.810026,1290.347073,1.334817038,0.810574296,NA,NA,803.0509473,1343.358453,-1,-1,0,0.052631579,0.134853151,429.9853983,76.16116943,0,504.53704750000003,-0.524242742,NA,540.3075059,1.325891393
42,2014/5/24 13:42,159,159,156,0.012820513,0.112861862,1025.144377,485.4588596,4301.354347,1038.45794,0.980132669,NA,1080.289946,80,79,80,79,78,78,0,0.025641026,0,0.159084963,924.8415622,1128.08674,461.3997605,490.9166083,4301.354347,4301.354347,924.8415622,1157.773233,1.108991061,0.87455522,NA,NA,924.8415622,1238.377877,-1,-1,0,0.025641026,0.159084963,203.2451776,29.51684772,0,232.9316707,-0.234435841,NA,313.5363147,1.422200349
43,2014/5/24 13:43,159,159,144,0.013888889,0.11743834,1137.113676,370.7291082,3156.797916,1153.129361,0.960728036,NA,1180.958091,80,79,80,79,71,73,0.014084507,0.01369863,0.118678166,0.117041147,1048.68347,1223.087487,388.7592202,332.9602995,3156.797916,3156.797916,1063.664663,1240.074813,1.066190944,0.87324326,NA,NA,1093.145413,1266.331294,-1,-1,2,-3.85877e-4,-0.001637019,174.4040165,-55.7989207,0,176.4101503,-0.192947684,NA,173.1858811,1.368998888
44,41783.57083,159,159,148,0.202702703,0.403377905,872.3703754,451.1588047,1118.451951,1094.159454,0.967605366,NA,1099.083609,80,79,80,79,70,78,0.2,0.205128205,0.402888124,0.406408865,639.8007094,1082.433299,286.2362282,471.1976591,1118.451951,1118.451951,799.7508868,1361.770925,1.396380259,0.73754024,NA,NA,863.4910996,1311.859341,-1,-1,8,0.005128205,0.00352074,442.63259,184.9614309,0,562.0200384,-0.658840019,NA,448.3682411,1.222793959
45,41783.57153,159,159,152,0.039473684,0.195362761,984.5729086,409.5038005,2096.120046,1025.034809,1.016763721,NA,1067.314489,80,79,80,79,76,76,0.013157895,0.065789474,0.114707867,0.249561018,775.4704204,1205.455819,310.2238556,386.385025,2096.120046,2096.120046,785.810026,1290.347073,1.334817038,0.810574296,NA,NA,803.0509473,1343.358453,-1,-1,0,0.052631579,0.134853151,429.9853983,76.16116943,0,504.53704750000003,-0.524242742,NA,540.3075059,1.325891393
46,41783.57083,159,159,156,0.012820513,0.112861862,1025.144377,485.4588596,4301.354347,1038.45794,0.980132669,NA,1080.289946,80,79,80,79,78,78,0,0.025641026,0,0.159084963,924.8415622,1128.08674,461.3997605,490.9166083,4301.354347,4301.354347,924.8415622,1157.773233,1.108991061,0.87455522,NA,NA,924.8415622,1238.377877,-1,-1,0,0.025641026,0.159084963,203.2451776,29.51684772,0,232.9316707,-0.234435841,NA,313.5363147,1.422200349
47,41783.57153,159,159,144,0.013888889,0.11743834,1137.113676,370.7291082,3156.797916,1153.129361,0.960728036,NA,1180.958091,80,79,80,79,71,73,0.014084507,0.01369863,0.118678166,0.117041147,1048.68347,1223.087487,388.7592202,332.9602995,3156.797916,3156.797916,1063.664663,1240.074813,1.066190944,0.87324326,NA,NA,1093.145413,1266.331294,-1,-1,2,-3.85877e-4,-0.001637019,174.4040165,-55.7989207,0,176.4101503,-0.192947684,NA,173.1858811,1.368998888
48,2014/5/10 12:37,159,159,153,0.071895425,0.259163004,891.4891703,313.1020994,1208.128068,960.5481905,1.069531421,NA,978.348051,80,79,80,79,77,76,0.051948052,0.092105263,0.223377418,0.291095933,851.3858912,933.9172771,343.403377,273.60247,1208.128068,1208.128068,898.0371729,1028.662508,1.153151778,0.9934344,NA,NA,914.1457909,1045.192231,-1,-1,-1,0.040157211,0.067718515,82.53138586,-69.80090701,0,130.6253352,-0.159717378,NA,131.0464399,1.438989028
